distance_km,route_complexity,traffic_delay_min,weather_severity,time_of_day,day_of_week,demand_level,driver_availability,event_indicator,trip_duration,base_fare
26.61390863971771,2,20.212047824719544,0,night,5,0.3947291382715882,12,0,12.500701204692714,44.92086295957657
21.94950989956893,10,27.466121997913486,0,night,1,0.380815356748068,12,0,58.601982490603724,37.92426484935339
2.245537210460664,16,9.717842446973094,1,night,3,0.15593511494594314,13,1,39.17205493020156,8.368305815690995
6.286679922671918,15,27.012349142658547,0,night,6,0.7535493470877495,11,1,63.39966956253726,14.430019884007876
2.540030098649978,15,15.162627795791835,0,morning,5,0.5995739043397662,8,1,23.76672981815632,8.810045147974968
32.18411015192524,14,9.504153994969725,0,evening,3,0.08579344551294565,12,0,70.00204481407557,53.27616522788786
16.403443072740007,14,26.895247053345944,2,morning,4,0.37806345843691347,9,0,19.50598881120785,29.605164609110012
25.919963867070436,6,0.9611180030918454,1,morning,3,0.9035609425685026,12,0,73.72883836962816,43.879945800605654
45.47075722237856,14,0.8405655381843136,1,night,3,0.4523746016562262,11,0,82.49520840448046,73.20613583356784
13.215319228294872,17,17.994888126189988,2,evening,6,0.3249274993005772,19,1,81.52625098431092,24.822978842442307
21.108763228745858,18,23.90252151990703,0,afternoon,0,0.6437840754485948,8,0,34.460932133746425,36.663144843118786
38.022005788609384,19,22.546389223143187,1,afternoon,0,0.2029723776840583,7,1,38.13397459372723,62.03300868291407
12.2111101090895,17,2.3840851005481656,0,afternoon,0,0.5238033982071795,14,0,76.2389407193167,23.316665163634248
4.772015581610857,16,28.507535806006736,2,evening,3,0.6695227535636455,2,1,63.83340951844264,12.158023372416285
15.197821192774633,8,21.09190612912547,0,night,4,0.8548784159750777,12,1,49.76774828274269,27.79673178916195
8.899843075446217,7,28.47336161183217,2,night,1,0.69250430277787,1,0,86.64907814503243,18.349764613169327
46.55518496478608,12,9.872932769223063,2,evening,6,0.3844097971685644,10,0,48.882442917132224,74.83277744717913
40.59789859865643,9,20.818173839484523,0,night,2,0.767800173348311,1,0,25.724462512842564,65.89684789798464
32.03678406901075,14,25.798162402004557,0,evening,4,0.8983999280708418,10,1,62.79200437952844,53.055176103516125
43.701568919198166,1,11.413926694628799,1,evening,6,0.4777636246599396,8,1,48.54001101399776,70.55235337879725
40.37993176805661,10,28.945797563057106,2,afternoon,6,0.004500785483282366,13,1,22.334285137710303,65.5698976520849
10.141932885415756,17,7.949783736616229,0,afternoon,0,0.8809180259518441,14,0,17.9566216667342,20.212899328123633
44.73539092600891,17,9.46840878063662,0,morning,4,0.16544199160875095,10,0,35.18075711016154,72.10308638901337
27.427769853866884,17,27.60985729881116,1,evening,1,0.12632550498037332,1,0,87.5044370451303,46.14165478080032
40.564567603039066,4,29.089792395081098,1,afternoon,5,0.3076785657400315,6,1,17.389941920834485,65.8468514045586
44.90847369625117,17,8.555872449154492,1,afternoon,0,0.3799837453907612,12,1,45.071083737434485,72.36271054437675
16.58217027362133,18,4.091701189285754,2,afternoon,1,0.799376698186652,15,1,32.788818749440026,29.873255410431995
6.392544301856161,2,22.771662291317927,1,night,5,0.38918338511312867,13,1,85.15674121816231,14.588816452784242
12.168822964555142,8,27.889957989013446,2,afternoon,2,0.04882116635418332,15,0,37.08688221540122,23.253234446832714
21.92828164268656,13,18.02140931105624,1,night,4,0.6359616799906118,16,0,24.23175040945066,37.89242246402984
41.08272353020216,15,19.035568632187402,2,afternoon,2,0.6712210234300083,12,0,45.648681582231504,66.62408529530325
43.175798579560826,9,22.888300025169006,1,night,6,0.8142209208321036,11,0,18.063334686632547,69.76369786934124
1.3406543960283446,3,4.592544565242247,2,night,3,0.3988660806611317,12,1,37.25235352664257,7.010981594042517
26.026617826300722,3,29.204066894842178,1,afternoon,4,0.08607107620767707,2,1,67.259351191045,44.03992673945108
21.45313915429017,2,10.929881541857844,1,evening,6,0.5530622776945526,3,1,55.944016353789074,37.179708731435255
11.883282713065782,1,18.847212778267878,0,morning,5,0.12099738257750658,17,1,5.930369494638309,22.824924069598673
6.873402999350457,14,14.058480614999786,2,morning,3,0.01707532302430992,14,1,47.322985782232045,15.310104499025686
17.54314339877777,17,14.04542939294535,0,evening,1,0.7785834718513456,7,1,74.11729500963705,31.31471509816665
47.20257549171344,13,21.082331163591643,2,afternoon,3,0.40341060033838405,14,0,52.837969100725864,75.80386323757016
16.836943669017007,19,29.839868966167632,0,evening,5,0.525005172062436,9,0,44.98392525928967,30.255415503525512
26.420740465424938,15,19.771795514878544,1,afternoon,5,0.662849202768534,10,1,40.28141380757758,44.631110698137405
35.44792898586371,14,23.821773947182056,0,afternoon,1,0.40102766671123835,11,1,50.61562582748837,58.17189347879557
18.817850516585406,2,0.8284817178681037,1,afternoon,2,0.05113159247739574,11,0,11.287814781245373,33.22677577487811
48.61732205332707,7,24.312821071944548,2,afternoon,0,0.2527436577079606,19,1,72.97173504403077,77.9259830799906
48.15991745216345,17,8.999276453048914,1,afternoon,2,0.19434119133794547,13,1,77.80650991210902,77.23987617824517
13.337332495442844,18,3.801055351039946,0,evening,6,0.9773940208242655,10,0,55.347340898538796,25.005998743164266
25.365176788726888,6,3.4000225634311754,2,evening,3,0.7395054540254599,16,1,88.21463142684017,43.047765183090334
15.743037181021714,8,20.396244425088803,0,morning,1,0.45154999826319253,10,0,52.19410643066889,28.614555771532572
14.957184224495913,2,29.9285050812165,1,afternoon,3,0.06336739645751432,10,0,7.309002556661605,27.43577633674387
2.8074604203721067,1,19.985852951186992,1,evening,5,0.11585052247827055,12,1,44.42759985561923,9.21119063055816
30.868652365014945,16,7.870444502003271,0,evening,6,0.8128995692714147,1,0,38.990096652766624,51.302978547522414
25.631272138214214,7,6.09917913008819,2,afternoon,6,0.9454490938370006,18,0,21.49790317217177,43.44690820732132
3.522458811249478,11,15.77871297804122,0,afternoon,0,0.031350184475328446,11,1,50.428007577839104,10.283688216874218
14.65367674759396,15,1.9511789805210988,1,evening,4,0.9103971226882759,7,1,43.65681470815574,26.98051512139094
45.50502841236603,13,11.979924987815615,2,afternoon,4,0.38056371338599193,14,0,19.548426790109403,73.25754261854905
12.73853264268165,2,19.987047120173624,0,night,4,0.21363266065367392,8,0,48.01858405231784,24.107798964022475
8.099848732469932,14,29.029868274254525,1,evening,3,0.10223235741319037,4,0,75.92644192824734,17.149773098704898
24.98318525360059,6,12.769603434468156,2,morning,4,0.7717489419531949,3,0,48.286720967061974,42.47477788040088
49.29687225141944,9,6.006718212219199,0,afternoon,1,0.46891048518181366,10,1,23.480854069296022,78.94530837712915
12.86070830406352,7,24.520872101183528,2,night,0,0.8324237819352568,9,0,63.30053479698772,24.29106245609528
33.93464182288805,18,22.325985745818492,1,morning,6,0.22615715342496212,15,0,78.93291747383063,55.90196273433207
38.31936115110716,9,25.791116646142317,0,morning,5,0.6785680368324246,8,0,34.336177200187485,62.47904172666074
12.644239655627583,4,6.4415618262867635,0,morning,2,0.11812170486612805,13,1,11.04063889810394,23.966359483441373
36.68260108198112,9,12.144965875495053,1,afternoon,5,0.08975068413476972,7,1,82.76162418925364,60.02390162297168
19.021373503243407,4,29.446633131691126,1,morning,1,0.1333998503617515,13,0,62.988641776904245,33.53206025486511
31.982985699085393,12,4.7412695932912055,1,evening,0,0.8089013005603072,6,0,89.27232818958446,52.97447854862809
32.04295582728384,4,20.143524574663132,0,evening,2,0.65561973543264,10,1,64.03622696258799,53.064433740925764
27.252959519663165,14,7.115533846417921,1,afternoon,4,0.16596389193365824,19,0,15.558028294976584,45.87943927949475
5.424198732666007,7,15.004770188476328,0,afternoon,2,0.3847722106851854,11,1,41.81729503956657,13.13629809899901
41.92982228387266,13,24.015289373870637,0,morning,6,0.7636860097564567,16,1,8.643365704796597,67.894733425809
16.718223183615056,8,14.65758157667457,2,afternoon,3,0.28567438941388723,14,0,34.027014566883615,30.077334775422585
10.139407009592857,5,24.164450799357304,1,evening,3,0.9212637123130958,9,0,71.74992763495632,20.209110514389284
2.997981936183432,12,12.790047163210378,1,evening,4,0.9146027913502571,16,0,52.22844125226075,9.496972904275147
29.95375421622385,13,29.980587896100985,2,evening,4,0.5529008256947235,9,0,44.00998574706685,49.93063132433578
34.20065373027184,14,13.074847026606303,0,afternoon,1,0.6319742691521149,6,0,77.06664572558958,56.30098059540776
1.8128036174649513,18,4.481384359134792,0,evening,1,0.6532183533878299,6,1,20.053834118376834,7.719205426197427
26.092559856664767,4,12.056085469477466,0,afternoon,5,0.25846845775507565,18,0,50.78300306682067,44.13883978499715
12.09829298469896,18,22.277795539266904,1,night,6,0.365321388723987,19,1,60.02751652160448,23.14743947704844
32.61346673006304,7,25.438132732758856,0,morning,3,0.13594111048988466,17,0,83.69009031267343,53.92020009509456
9.54395502124458,15,13.80309897528787,2,night,0,0.924871341653869,4,0,18.91100876780844,19.31593253186687
34.85594916702083,6,17.83430523175319,0,evening,1,0.7238494386955521,19,0,65.06840341254588,57.283923750531244
19.950031968726332,16,25.34670203478871,1,morning,0,0.046356266332647555,11,1,8.894825270920393,34.925047953089496
46.89976944809999,8,24.406385399949595,1,evening,5,0.5493874500979167,11,1,53.21730650801665,75.34965417214998
7.73852626315367,16,19.731717160833984,0,evening,3,0.3430737347379593,11,1,59.82402542109499,16.607789394730503
17.712251201462667,16,24.450813127525645,0,night,1,0.8152878770614091,19,0,76.39344511210747,31.568376802194003
6.560202540788865,3,17.27732275105911,1,evening,0,0.3438000878335128,8,1,32.525728244776595,14.840303811183297
46.30998729564958,17,0.13944506775841914,0,morning,5,0.6441501246008949,16,1,64.2189398221245,74.46498094347436
43.98962831566807,9,1.238003532066696,2,evening,0,0.16574033345657257,8,1,12.879099084543935,70.9844424735021
13.639139758042624,3,29.394251977145494,1,morning,1,0.5587554896490587,9,0,23.91713551688724,25.458709637063937
33.33921825567477,7,4.349761260081157,0,night,4,0.2938857325535492,12,1,70.74688229526981,55.008827383512156
41.04388780985958,18,12.135492264703881,0,afternoon,5,0.16488842236251278,12,1,80.87549711987603,66.56583171478937
28.204839768373652,12,28.01433825029904,0,evening,5,0.619259146936456,2,0,6.381161910312137,47.307259652560475
26.952878339444318,19,5.851184541991483,2,night,2,0.6386412000153757,6,1,19.146338962242986,45.42931750916648
12.850762254122133,16,25.31374033399502,1,evening,4,0.9833537811337866,4,0,22.863768339880462,24.2761433811832
5.562035622489061,17,24.548027044787712,2,morning,5,0.6691060596611157,13,1,49.14801237303288,13.34305343373359
44.96357213971301,15,29.589889636540192,0,evening,2,0.5157099385271282,4,1,18.105156409804934,72.44535820956952
45.120484801003194,1,8.45045500944505,2,afternoon,0,0.9126208430847497,9,0,87.9654267231952,72.6807272015048
32.02197140639013,2,9.459760661404378,0,evening,1,0.8282808186884558,7,1,37.96827969557611,53.0329571095852
17.612459761386333,8,27.086340031733595,0,afternoon,5,0.5487462784401786,6,0,17.13950111870602,31.4186896420795
18.111269156020384,2,7.022371776068387,1,afternoon,3,0.5113490777408073,18,1,70.80985888280307,32.166903734030576
36.57182826464173,19,16.437028709613273,1,evening,1,0.9419691857158768,15,0,52.75397375677954,59.85774239696259
44.95840273767628,9,21.220348775731686,0,night,4,0.6171270439589308,16,1,82.69870570800369,72.43760410651441
44.46723478899075,9,8.15652735788657,0,evening,2,0.7137791691695069,1,1,84.52571282994865,71.70085218348612
39.21390174702357,13,28.152388363342766,0,afternoon,1,0.08667904214720312,10,0,77.75036510775278,63.820852620535355
32.4595506615601,6,19.97092644221761,1,night,2,0.7183056212492592,4,0,52.968949571675644,53.68932599234015
5.122858284757393,15,1.4141792480947513,1,afternoon,4,0.2646818422066832,4,1,23.92106296119419,12.68428742713609
8.919806990636076,19,4.072125937827417,0,afternoon,4,0.11553792320629175,18,0,41.42948401854004,18.379710485954114
45.029155237826885,15,5.723447102746908,1,evening,1,0.8496661088053098,13,1,46.016510123318916,72.54373285674032
30.715023923319908,18,7.34872091980349,0,morning,5,0.691191086652746,1,0,87.91955759673588,51.072535884979864
1.4506555292148526,7,21.920321100883093,2,evening,3,0.4075643122381304,10,0,26.471940914156683,7.175983293822279
5.972105600435573,11,2.668057342664043,1,morning,5,0.4314167262080665,1,0,41.95176598064286,13.95815840065336
33.511586686294734,8,10.517840168284035,0,morning,6,0.19711772220981638,2,0,52.79923858412216,55.2673800294421
1.2480176084647157,6,27.34149969984005,2,evening,3,0.009550995466275247,9,1,38.24655183545343,6.872026412697073
8.879594519457434,8,16.70003059011012,0,morning,2,0.3493591395693767,1,0,15.252766739440872,18.31939177918615
27.88795567896272,2,7.964896915156071,2,afternoon,1,0.14841435968258554,15,1,80.68754357859564,46.831933518444075
34.90286468694197,19,28.711688894409296,1,night,0,0.4217267956873153,15,1,73.1030479404445,57.35429703041295
32.94610171562742,16,7.329476759060473,1,evening,4,0.8338250879299584,2,1,26.802126077665392,54.41915257344113
11.98919616356743,7,27.15298863802928,0,morning,5,0.11475436340271972,12,1,43.03550817540382,22.983794245351145
35.896781846029256,10,21.773090208436667,1,afternoon,2,0.09175360213614647,18,1,67.49695765895967,58.845172769043884
12.625205287343203,12,22.215631108763585,1,night,4,0.902102219965562,10,1,87.75349943517045,23.937807931014802
16.944585209804117,17,22.948179552048483,2,morning,2,0.7451395624383232,13,1,19.238512136536265,30.416877814706176
37.578078850783186,7,15.197079361716277,1,morning,1,0.053069865617590084,9,0,59.22884165828844,61.36711827617478
32.83201205331352,8,24.437361780080064,2,afternoon,2,0.07957048525758381,3,1,74.4918596364509,54.24801807997028
42.61194711421472,7,25.08579293257471,2,night,2,0.6849242281489275,8,1,7.2018011684520005,68.91792067132208
33.223031722716826,4,10.814601650283512,2,night,6,0.37034420214768615,14,1,73.93386478588413,54.83454758407524
28.847121563438108,3,12.010335546491259,1,afternoon,0,0.7241732955444422,16,1,72.14165484623751,48.27068234515716
5.5900636235765315,19,26.662701556170774,0,night,2,0.40445406930047767,6,1,83.4960013286341,13.385095435364796
19.018074349912244,15,15.741877812885729,0,evening,3,0.9677866873211677,9,0,12.175999562051096,33.52711152486837
13.994916016404547,4,26.00830487825607,1,night,2,0.6944166122606511,4,0,15.564414012052636,25.99237402460682
12.955492525575096,9,18.803083852734222,2,morning,2,0.04661576484567487,19,1,49.08809550116506,24.433238788362644
48.677517182869835,13,17.807032702471272,1,night,1,0.3305017748773662,15,0,79.08813939041772,78.01627577430475
20.26178850867126,18,0.9294285983358563,0,evening,2,0.5636061861360293,11,1,79.33339845921994,35.39268276300689
44.71028120367855,16,8.336831935222493,2,evening,6,0.14187363820035737,10,0,64.50541921718235,72.06542180551781
31.92579267386588,1,15.061729407069544,1,morning,0,0.0025203000752956894,8,1,43.14307193199318,52.88868901079882
39.945753873540774,4,17.619515164041026,2,morning,1,0.0793081323217163,3,1,24.64640232647001,64.91863081031116
25.629217562154412,18,18.913035870022025,2,evening,6,0.524263477696168,19,0,45.34783021524938,43.44382634323162
29.268290346691597,8,21.486684750348513,0,afternoon,4,0.632255090885571,4,1,23.450463078743713,48.90243552003739
25.13336699712433,16,19.687002968808955,2,evening,3,0.09290337569421248,13,0,70.70667383412952,42.7000504956865
10.56690640210418,11,25.457301221874012,1,night,3,0.6651565239056132,9,0,40.82810327919396,20.85035960315627
36.40015364781376,19,8.864110286625401,2,morning,4,0.6171241572546758,13,0,50.84577888102746,59.600230471720636
14.757845759601935,19,19.247099569976772,2,afternoon,2,0.9398969820112626,9,1,62.879342281073114,27.136768639402902
2.191482355141238,18,1.5347854258881388,1,evening,0,0.8406754915622701,19,1,49.74620771522584,8.287223532711856
32.62814249945122,19,14.405702319660836,0,morning,0,0.9432418637389651,16,1,69.20116449461165,53.94221374917683
9.678423290945398,11,8.040988978556776,0,night,0,0.9661076231567661,18,1,71.81530243294075,19.517634936418098
47.0824706332928,3,11.426614448840882,1,afternoon,0,0.440808535979622,19,0,25.63242555244019,75.6237059499392
47.74250027312678,8,10.639882552948773,2,afternoon,6,0.48791068127801074,17,0,30.341907170014522,76.61375040969017
45.82835512080198,19,1.8129203145791317,1,afternoon,2,0.281621968289101,12,0,10.042301481207646,73.74253268120297
19.137776312516774,10,13.999374022541266,1,night,4,0.5084324025948369,11,0,12.581581731060787,33.70666446877516
1.757374209914504,16,29.8388786397466,1,morning,6,0.1507146981992119,17,0,75.50546840148888,7.636061314871756
46.48760956679855,5,8.968081705094509,0,evening,6,0.671430960758198,6,0,23.189972580203765,74.73141435019782
21.9810232675484,9,22.08437915004752,2,morning,4,0.024932534665029538,15,1,75.94639984873051,37.9715349013226
48.36608613313981,8,16.43365004761307,1,night,3,0.23562775628554977,2,1,88.79964957031811,77.54912919970971
48.21737887737339,11,9.75675901594421,0,morning,4,0.2080716981913151,14,0,25.638996720571505,77.32606831606009
42.79746331790064,16,2.688211811772635,0,afternoon,0,0.937889071422054,3,1,44.131730992024664,69.19619497685096
15.427995711409698,7,6.4757370229563715,2,evening,2,0.14490175170784914,12,0,50.65021995186353,28.141993567114547
19.869788701494336,15,23.455606184707317,1,night,6,0.8907754507830942,6,0,85.13957134991418,34.8046830522415
42.70569690432599,17,8.370605322559362,2,afternoon,1,0.12435822136816377,5,1,20.183563711412724,69.05854535648899
16.529178252657605,6,4.329074472355595,1,morning,1,0.6506979862804624,7,1,76.05832571052817,29.79376737898641
